id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1160243593042473259,Downtown Lux Apt. Stunning View | 2 Beds+2 Baths,578474534,Yi-Hsuan,,Downtown,42.35404,-71.06295,Entire home/apt,439,29,1,2024-09-30,0.11,1,238,1,
1160508336158217903,Fully Renovated 3 Bed Apartment. BU | BC | Harvard,341982890,Gustavo,,Allston,42.35707968357052,-71.1375612816063,Entire home/apt,270,2,19,2025-06-01,2.04,1,216,19,STR-565137
1160733594814939922,Summer sublet Boston College,153944904,William,,Brighton,42.3413111,-71.15935689999999,Private room,,91,0,,,1,0,0,
1160776285181065315,"Blueground | Longwood, shared w/d, nr bars & food",107434423,Blueground,,Mission Hill,42.3347357,-71.1018627,Entire home/apt,204,32,0,,,369,280,0,
1161669854998140409,"(CL1) 1St floor, South End, Roof deck, W/D",528489640,Foster,,South End,42.34365,-71.0773,Entire home/apt,290,1,38,2025-06-06,3.19,5,243,38,str-526502
1161877346882286397,"Renovated 3B, 2BA, Skyline View, Laundry, Cen Air",89227862,Paul,,Dorchester,42.293811822109916,-71.05483964803148,Entire home/apt,,29,4,2024-09-02,0.31,15,0,2,Exempt: This listing is a hotel or motel
1161890032588053863,Cozy 1 Bed Near Boston Medical,89227862,Paul,,South End,42.33879071981539,-71.07193168859966,Entire home/apt,201,2,0,,,15,327,0,Exempt: This listing is a hotel or motel
1162030325793313072,Alaska Street R40,216849347,Jeana,,Roxbury,42.31977,-71.07991,Private room,68,2,11,2025-05-25,0.86,3,347,9,STR-415018
1162520695403607193,"Art boutique studio ""Coral fish"" in Charlestown,MA",492835190,Ivan,,Charlestown,42.37174,-71.06486,Entire home/apt,170,29,0,,,3,64,0,
1163838163158035608,Spacious Modern Short Term,174771378,Solomon,,Roxbury,42.323288815010145,-71.07725998317578,Private room,63,2,0,,,2,21,0,STR-597568
1164012463181519950,Bright Brownstone w Terrace+View,62983081,Viktoria,,Roxbury,42.32423627823077,-71.09105080649816,Entire home/apt,293,2,65,2025-06-16,5.17,1,293,62,STR-563909
1164503995320065877,Stylish Private Room in Roxbury Co-Living APT,2356643,StayNue,,Roxbury,42.32767,-71.08916,Private room,38,29,2,2025-01-18,0.17,32,348,2,STR-460218
1164522880416809577,Comfy Private Room with WiFi near Tufts/UMass,2356643,StayNue,,South Boston,42.332195751878665,-71.03517925620687,Private room,,1,6,2024-10-12,0.51,32,0,6,STR-522656
1164607570865561615,Convenient 2 br near Bus/Train,579619676,Thinh,,Dorchester,42.31695371700309,-71.05492891181542,Entire home/apt,197,2,47,2025-06-02,4.13,1,282,47,STR-564145
1166674832007622163,Lux 2BR w amenities/ South End,20857768,Compass,,South End,42.343996463419096,-71.06372085059583,Entire home/apt,,29,1,2024-08-24,0.10,29,0,1,
1166768534225591840,"1A Private room near BC, in front of T station",580197065,Juliana,,Brighton,42.34087511029724,-71.15254387335844,Private room,73,1,39,2025-06-07,3.16,4,148,38,STR-564658
1167125077761442714,"Blueground | Chinatown/Theater Dist, gym, nr bars",107434423,Blueground,,Downtown,42.3511858,-71.06401699999999,Entire home/apt,,32,0,,,369,339,0,
1167128067512157867,"Blueground | Chinatown/Theater Dist, gym, nr food",107434423,Blueground,,Downtown,42.35119,-71.06402,Entire home/apt,384,32,0,,,369,41,0,
1167376221611564356,"Blueground | Chinatown, w/d, nr green line & bars",107434423,Blueground,,Downtown,42.35119,-71.06402,Entire home/apt,297,32,0,,,369,62,0,
1167376707233146839,"Blueground | Theater Dist, gym, nr entertainment",107434423,Blueground,,Downtown,42.35119,-71.06402,Entire home/apt,297,32,0,,,369,195,0,
1167455136455978542,Modern Two Bedroom Apartment in Boston's Back Bay,22541573,Furnished Quarters,,Back Bay,42.34924992971563,-71.0822556529807,Entire home/apt,365,32,0,,,44,211,0,
1167698011565148755,Modern 2-bed apt+ mins to fenway +5 min to train,245797563,Angelique,,Roxbury,42.32642574448628,-71.09581055317298,Entire home/apt,187,1,44,2025-05-26,3.62,2,79,44,STR-564431
1168419390178582161,[Fabulous Room with kitchen 5 min to Boston Coll ],238548804,Mahmut,,Brighton,42.34677,-71.15688,Private room,70,2,18,2025-05-30,1.42,5,355,17,STR-543932
1168848022411382766,Convenient Beacon Hill Rental by MGH & TD Garden#5,22348222,Maverick,,Beacon Hill,42.360458438448234,-71.06439709495504,Entire home/apt,173,1,45,2025-06-15,3.52,87,330,44,STR-415619
1169039573438711095,"2A Private room near BC, in front of T station",580197065,Juliana,,Brighton,42.33958,-71.14958,Private room,80,1,27,2025-06-08,2.15,4,74,26,STR-564658
1169049460168861232,"3A Private room near BC, in front of T station",580197065,Juliana,,Brighton,42.34141,-71.15167,Private room,76,1,34,2025-06-16,3.00,4,149,34,STR-564658
1169053877885764116,"4A Private room near BC, in front of T station",580197065,Juliana,,Brighton,42.33948175794631,-71.15098994822533,Private room,78,1,66,2025-05-31,5.25,4,127,63,STR-564658
1169512758474469869,2 bedroom Modern Condo w/Private Roof Top!,445030990,Ana F,,East Boston,42.380056424766956,-71.02840215066864,Entire home/apt,214,3,29,2025-05-26,2.36,1,292,28,STR-483349
1169578723459087401,"Comfy 3-Bundle Rooms, Shared Apt, Brighton",2356643,StayNue,,Brighton,42.36191713265722,-71.14313105567548,Private room,,1,0,,,32,290,0,STR-461419
1169582258754862208,Cozy 2 Bundle Rooms near Charles River,2356643,StayNue,,Brighton,42.36032,-71.1432,Private room,112,1,3,2025-05-26,0.53,32,263,3,STR-461419
1170863254755541072,Brand New 4BR 2.5Bath House 20Min  Downtown Boston,470187953,Pamela,,Dorchester,42.3010749,-71.08379359999999,Entire home/apt,411,1,61,2025-06-11,4.95,3,269,59,STR-491593
1171368799931255911,"Comfortable, Centrally Located 3 Bed in Boston",388302612,Humayun,,Dorchester,42.29508188401479,-71.07113307301636,Entire home/apt,154,1,9,2025-06-07,0.98,1,335,9,STR-551076
1171663241569889438,Awesome studio in South End with wifi and parking,409684302,Justin And Mandy,,South End,42.3406,-71.08001,Entire home/apt,164,1,21,2025-05-05,1.69,15,345,20,STR-457097
1172606313042962369,Charming 2-Bedroom Apartment southend,163848078,Adam,,South End,42.34456677438934,-71.06148426677198,Entire home/apt,409,1,19,2025-06-01,1.54,95,171,18,Str-861993
1172733193536598717,Heart of Southie 1BR/1BA Retreat,107838832,Alex,,South Boston,42.33483,-71.03652,Entire home/apt,,2,51,2025-05-25,4.23,1,2,51,STR-551941
1173874331267051092,Boston - Great Location-Apt 2nd floor - 8 people,210929717,Gabriel,,Dorchester,42.32386352651769,-71.05600823801738,Entire home/apt,428,2,13,2025-06-15,1.43,2,324,13,STR-563143
1174034355997940136,"4 Bed, 2 Bath w/ Parking Near MGH & Freedom Trail",130680380,Jodie,,Downtown,42.365708726489295,-71.05891442586106,Entire home/apt,527,3,1,2025-02-06,0.22,20,281,1,STR-461702
1174555102044481288,"Spacious Home- Master Suite, Private Bath & Office",7679039,Alix,,Roxbury,42.3115020854777,-71.08870089961098,Private room,86,3,20,2025-06-11,2.42,4,50,20,STR-548471
1175280357399292317,Modern Single Family Home minutes from Fort hill,167812787,Donnell,,Roxbury,42.31590552722961,-71.09311744775373,Entire home/apt,299,2,19,2025-06-15,1.95,1,170,19,STR-563157
1175347900508935656,Stunning Family Oasis in JP Center,984499,Milo,,Jamaica Plain,42.316722952701724,-71.11642094726638,Entire home/apt,401,2,1,2024-07-16,0.09,2,16,1,STR-565749
1175980636500386344,Stylish 1 bedroom condo in Boston near waterfront,23265965,Stacey,,East Boston,42.36838041054629,-71.03187347565287,Entire home/apt,,91,0,,,1,261,0,
1176190010322666921,2BR in Downtown Boston 9272,212359760,Mohammed Radi,,Downtown,42.351128445515585,-71.0642076371811,Entire home/apt,290,1,27,2025-04-30,2.29,64,331,27,str-526597
1176243573614724214,Urban Chic Retreat in Back Bay,31340713,Kama,,Back Bay,42.34965606123547,-71.0736636412829,Entire home/apt,211,2,1,2025-05-20,1,39,33,1,Exempt: This listing is a hotel or motel
1176304509644030677,Pet-Friendly Loft in Back Bay – Sleeps 4,266312920,STARS Of,,Bay Village,42.34793,-71.07158,Entire home/apt,211,2,2,2025-04-28,0.19,11,33,2,Exempt: This listing is a hotel or motel
1176699238161408928,Lovely & Quiet 2BR in Brighton,65812337,Kristin,,Brighton,42.34527,-71.1607,Entire home/apt,243,2,22,2025-06-16,2.40,1,159,22,STR-565739
1176861035408746030,Cozy Boston studio,416027128,Naveen,,Brighton,42.346146199310795,-71.14416052533325,Entire home/apt,161,1,53,2025-05-31,4.31,38,129,52,STR-566366
1176976365746800145,City home! Brand New!,160087066,Carey,,Charlestown,42.37675615633171,-71.05792112010776,Entire home/apt,990,2,1,2025-04-25,0.54,1,254,1,STR-571182
1177103248225483462,Stylish studio with room divider near downtown,416027128,Naveen,,Brighton,42.348337107273906,-71.14493626763553,Entire home/apt,121,1,35,2025-05-30,2.85,38,125,34,STR-569357
1177130866076322419,Luxury suite with room divider near downtown,416027128,Naveen,,Brighton,42.34861,-71.14525,Entire home/apt,169,1,60,2025-06-04,5.08,38,111,60,STR-569359
1177479987648869655,Modest Private Room #236 C,533234561,Tina,,Fenway,42.34232,-71.09625,Private room,61,91,0,,,92,140,0,
1177938268982752936,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,130680380,Jodie,,Fenway,42.35100059907109,-71.09354588542584,Entire home/apt,278,3,25,2025-06-10,2.02,20,341,24,STR-521905
1178267194328619248,"Private deck, Luxury Penthouse, w/d & parking",331225367,Paige,,Back Bay,42.3493361,-71.0826586,Entire home/apt,728,1,35,2025-06-11,2.97,60,214,35,STR-571551
1178276067674629495,"(42L2) Celtics, Bruins! Lets GO!",528489640,Foster,,Downtown,42.3647,-71.06356,Entire home/apt,212,1,50,2025-06-08,4.36,5,248,50,STR-571739
1178282031477218967,Private Studio Guest House w/ Free Parking,583290692,James,,Dorchester,42.31656978707012,-71.05215551992968,Entire home/apt,150,2,43,2025-05-30,3.59,1,36,43,STR-552247
1178530957948499008,Open concept 2 bed loft in Back Bay,31340713,Kama,,Back Bay,42.34965039392619,-71.07343942627821,Entire home/apt,338,2,1,2024-10-14,0.12,39,131,1,Exempt: This listing is a hotel or motel
1178574563473155633,Open concept 2 bed loft in Back Bay,266312920,STARS Of,,Back Bay,42.349422115176,-71.0739027050214,Entire home/apt,338,30,4,2025-02-23,0.47,11,131,4,Exempt: This listing is a hotel or motel
1178652628649113792,Private room 2A,458115828,Xiaoyou,,West Roxbury,42.27169,-71.15108,Private room,,2,4,2025-05-17,0.86,4,0,4,STR-545825
1178933965841931292,"(MGH7-1) Best Location, 1 bedroom, Beacon Hill",351555234,Airbnb,,Beacon Hill,42.35891,-71.06544,Entire home/apt,362,1,39,2025-06-13,3.17,1,22,38,str-543851
1179024025528967603,Spacious Bedroom & Private Bath 3A,16612533,Matt,,Dorchester,42.28319,-71.07236,Private room,65,29,2,2025-03-31,0.20,19,332,2,
1179027891118625665,2 Room Suite with Private Bath W2A,16612533,Matt,,Roxbury,42.3075087,-71.0855026,Private room,53,29,1,2024-08-31,0.10,19,164,1,
1179028095182598146,Large Bedroom & Private Bathroom 3B,16612533,Matt,,Dorchester,42.28154,-71.0724,Private room,63,29,2,2024-12-28,0.26,19,107,2,
1179331237060619002,"The Dazzling Two-Bedroom, Two-Bath Suite in South",62211530,Marina,,South End,42.344932290191075,-71.06415152549744,Entire home/apt,713,1,12,2025-05-27,1.15,12,279,12,Str-098345
1179675541955500778,Elegant Beacon Hill Apt by MBTA,26374107,Tasuku,,Downtown,42.3581485,-71.0624814,Entire home/apt,150,29,0,,,1,74,0,
1179689156167633031,Skylight Suite w/ Sofa & Desk W2C,16612533,Matt,,Roxbury,42.3075087,-71.0855026,Private room,50,29,3,2025-05-18,0.32,19,166,3,
1179697475699716117,Spacious Bedroom with Desk & Lounge W2B,16612533,Matt,,Roxbury,42.30824,-71.08452,Private room,50,29,4,2025-06-01,0.38,19,185,4,
1179939389451658473,Beautiful Vintage Oval Room with Greenery Views,541993082,Guifang,,West Roxbury,42.278168833698516,-71.14712801052458,Private room,89,1,23,2025-05-27,1.90,4,350,23,STR-542608
1179949557441581720,Massive Bright Back Bay Studio,31340713,Kama,,Back Bay,42.3496,-71.07185,Entire home/apt,,30,1,2025-05-05,0.65,39,13,1,Exempt: This listing is a hotel or motel
1179949743871326237,"Unique oversized loft, in unit laundry, Back Bay",266312920,STARS Of,,Bay Village,42.348329406215875,-71.07179035995318,Entire home/apt,,2,1,2024-08-10,0.10,11,13,1,Exempt: This listing is a hotel or motel
1180322663446810209,"Boston Home: 5BR, 6 Beds, Sleeps 12, Free Parking!",383689313,Errington,,Roxbury,42.32396,-71.09028,Entire home/apt,679,1,78,2025-06-15,6.50,1,202,78,STR-558730
1181121091793554837,Cozy Studio with everything you need!,409684302,Justin And Mandy,,South End,42.34273,-71.08052,Entire home/apt,,1,0,,,15,349,0,STR-457097
1181233927689510405,"#4 ""Top of the Hub"" Secret Agent Room",4375564,Ruben,,Roslindale,42.2821,-71.12259,Private room,65,29,10,2025-05-04,0.83,4,228,10,STR-570381
1181310032137804996,The Chester: Penthouse One Bedroom,43613912,Drew,,Roxbury,42.339042,-71.0803574,Entire home/apt,,2,36,2025-06-04,3.05,9,101,36,STR-564506
1181310150835395666,The Chester: Urban Chic Retreat In South End,43613912,Drew,,Roxbury,42.339042,-71.0803574,Entire home/apt,235,2,17,2025-05-25,1.46,9,120,17,STR-565044
1181310286178284057,"The Chester: Hip, Renovated, South End",43613912,Drew,,Roxbury,42.339042,-71.0803574,Entire home/apt,266,2,11,2025-06-10,0.96,9,117,11,STR-565043
1181310520406522158,"The Chester: Vintage Elegance, Modern Comfort",43613912,Drew,,Roxbury,42.339042,-71.0803574,Entire home/apt,,2,5,2025-05-26,0.42,9,271,5,STR-565045
1181310640039457019,"The Chester: Modern Luxury, Historic Charm",43613912,Drew,,Roxbury,42.339042,-71.0803574,Entire home/apt,263,2,14,2025-06-08,1.17,9,122,14,STR-565048
1181310920532325010,"The Chester:  Urban Luxury, Modern Design",43613912,Drew,,Roxbury,42.339042,-71.0803574,Entire home/apt,240,2,17,2025-06-09,1.42,9,128,17,STR-565049
1181311064422167794,"The Chester: Modern, Cool, Heart Of South End",43613912,Drew,,Roxbury,42.339042,-71.0803574,Entire home/apt,241,2,5,2025-03-21,0.44,9,288,5,STR-565053
1181795869552776440,"#3 ""Top of the Hub"" Marilyn Monroe Room",4375564,Ruben,,Roslindale,42.28401000476389,-71.12231785322327,Private room,96,1,52,2025-06-15,4.68,4,243,52,STR-570381
1181919518491903971,Bright Newbury Street 1 Bedroom,275849638,Sean,,Back Bay,42.34814,-71.08651,Entire home/apt,244,29,37,2025-02-16,3.11,70,112,37,Exempt: This listing is a unit that has contracts with hospitals
1182255793093036671,Full bed flr 1 Boston vacation,69267172,Lynda,,West Roxbury,42.27756063517099,-71.16141550961004,Private room,112,1,8,2025-05-11,0.72,16,184,8,STR-513970
1183366210963015944,"Large 4 Bedroom apartments, 2ND FL/Brighton",426546484,Malek,,Brighton,42.34321,-71.14698,Entire home/apt,430,2,11,2025-05-10,0.99,1,347,11,STR-460830
1184033060829768866,5 TDGarden Celtics/Bruins/Lil Italy/Historic,3637081,Robert Anthony,,North End,42.36573366146302,-71.05616306007353,Entire home/apt,199,3,7,2025-05-22,2.50,7,48,7,STR-582252
1184693833410856063,Large 1 bedroom home / free parking spot /Location,142306305,Alejandro,,Allston,42.35326178636199,-71.12610208358956,Entire home/apt,260,29,4,2025-05-16,0.49,1,145,4,
1185360470449118025,Lovely Room  5 min walk to Green Line [A],307979339,Aziz,,Allston,42.3556051,-71.13121579999999,Private room,77,2,23,2025-05-29,1.97,7,210,23,STR-566681
1185363417007578656,Lovely Room  5 min walk to Green Lin [B],307979339,Aziz,,Allston,42.3556051,-71.13121579999999,Private room,77,2,33,2025-06-04,2.79,7,209,33,STR-566681
1185366475514331695,Lovely Room  5 min walk to Green Line [C],307979339,Aziz,,Allston,42.3556051,-71.13121579999999,Private room,77,2,27,2025-05-26,2.27,7,198,27,STR-566681
1186474380701759928,Private suite Bed & bath near Forest Hills Station,74813314,Alice,,Hyde Park,42.26980269227048,-71.11877419392917,Private room,75,1,20,2025-06-07,1.72,3,116,20,STR-550744
1186878246559709689,Lovely Room  5 min walk to Green Line [E],307979339,Aziz,,Allston,42.3556051,-71.13121579999999,Private room,71,2,21,2025-05-31,1.77,7,208,21,STR-566681
1188736505557817472,Brighton Center  1br,586189161,Benjamin,,Brighton,42.34735,-71.15401,Entire home/apt,186,2,42,2025-06-09,3.80,1,110,42,STR-558376
1189752391643597924,Grand Bedroom Office & Fireplace W1B,16612533,Matt,,Roxbury,42.3075087,-71.0855026,Private room,,29,2,2025-03-16,0.23,19,33,2,
1189757628056052998,Grand Parlor W1A,16612533,Matt,,Roxbury,42.30727535107504,-71.08644875927588,Private room,,29,1,2025-06-03,1,19,155,1,
1189829506115257733,Comfort and Convenience of Home in Boston!,235113659,Marie,,Roxbury,42.3152811,-71.0732458,Private room,40,91,1,2024-12-18,0.16,2,177,1,
1189829925948068202,Coziness and Convenience of Home!,235113659,Marie,,Dorchester,42.3162,-71.07229,Private room,,91,2,2025-05-20,0.32,2,155,2,
1190055706860360489,Spacious South Boston 2Bed wDeck,10197317,Shannon,,South Boston,42.33424485793947,-71.0487063601613,Entire home/apt,450,29,2,2024-08-18,0.18,7,262,2,STR-461452
1190069375419093149,Private Floor w/Bed/Bath/LivingR,10197317,Shannon,,South Boston,42.334237670743775,-71.04871273040771,Private room,180,29,1,2024-08-11,0.10,7,179,1,STR-461452
1190698311101407695,Best Location In Boston!,103346817,Kaitlin,,East Boston,42.366950699836266,-71.03605703260041,Entire home/apt,,1,6,2025-01-14,0.77,3,0,6,STR-544991
1190758651187550198,"Modern 2BR Apt, 30 min to Downtown w/Parking Spot!",71476225,Nancy,,Hyde Park,42.242,-71.13201,Entire home/apt,172,3,18,2025-06-04,1.57,1,243,18,STR-568829
1191389302650790750,Super location! Walk everywhere! 1 bed / 1 bath!,47584294,Jessy And Diego,,Back Bay,42.34438,-71.08304,Entire home/apt,161,2,42,2025-06-02,4.44,20,168,42,STR-465645
1192093348074064483,High end Apt South End Boston,163848078,Adam,,South End,42.34569,-71.06358,Entire home/apt,655,1,6,2025-01-20,0.70,95,348,6,Str-528364
1192752550867373980,Easy Commute South Boston 4BR/1BTH Apartment,2356643,StayNue,,South Boston,42.333301499293334,-71.05203971160623,Entire home/apt,,1,3,2024-11-16,0.34,32,0,3,STR-522998
1193457837974640772,Stay in the Heart of Medical Boston - Parking,501999278,RoomPicks,,Longwood Medical Area,42.33832,-71.10647,Hotel room,,1,1,2025-01-16,0.19,46,75,1,Exempt: This listing is a hotel or motel
1193513049860213888,Stylish Condo with Parking/Wi-Fi,56052140,Irvin,,Roxbury,42.322900058883235,-71.06823785685711,Entire home/apt,166,1,20,2025-05-31,2.36,1,282,20,STR-572992
